dwell_time_total,context,country,country_name,weight,age,age_group,gender,q06_vote,q01_currently_distributed,q03_household_income,q02_should_distributed,q04_household_size,q05_income,q05_income_group,q08_gap,q13_responsibility_govt,q14_live,q15_education
275,3,ZA,South Africa,0.5502955376590807,18_34,2,1,20,1,3,6,5,142,1,1,NA,NA,NA
75,2,ZA,South Africa,1.1429383642182567,35_54,3,1,20,5,4,NA,NA,NA,NA,NA,NA,NA,NA
58,2,ZA,South Africa,0.5502955376590807,18_34,2,1,20,2,3,6,NA,NA,NA,NA,NA,NA,NA
44,3,ZA,South Africa,0.5502955376590807,18_34,2,1,2,1,3,6,NA,NA,NA,NA,NA,NA,NA
407,3,ZA,South Africa,0.5502955376590807,18_34,2,1,2,1,4,1,5,141,1,1,1,1,14
361,3,ZA,South Africa,1.1429383642182567,35_54,3,1,2,2,4,6,2,127,1,2,1,4,14
109,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA
1116,2,ZA,South Africa,0.8918910407430327,18_34,2,2,1,1,3,2,5,141,1,2,2,3,13
138,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,1,4,6,6,NA,NA,NA,NA,NA,NA
452,2,ZA,South Africa,0.8918910407430327,18_34,2,2,1,3,3,3,6,146,1,2,2,4,13
112,3,ZA,South Africa,0.5502955376590807,18_34,2,1,2,4,3,4,4,139,1,NA,NA,NA,NA
266,3,ZA,South Africa,0.8918910407430327,18_34,2,2,1,3,3,5,8,156,1,NA,NA,NA,NA
72,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA
94,3,ZA,South Africa,0.8918910407430327,18_34,2,2,20,2,3,2,4,NA,NA,NA,NA,NA,NA
295,3,ZA,South Africa,0.5502955376590807,18_34,2,1,19,1,5,6,4,137,1,3,NA,NA,NA
NA,3,ZA,South Africa,0.5502955376590807,18_34,2,1,20,1,5,NA,NA,NA,NA,NA,NA,NA,NA
73,2,ZA,South Africa,0.5502955376590807,18_34,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,2,2,6,5,141,1,1,NA,NA,NA
NA,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,2,1,2,5,141,1,5,NA,NA,NA
429,3,ZA,South Africa,4.041976900959177,55_and_over,4,2,19,1,2,1,NA,NA,NA,NA,NA,NA,NA
117,2,ZA,South Africa,0.8918910407430327,18_34,2,2,1,6,3,2,8,159,1,1,1,NA,NA
422,3,ZA,South Africa,4.041976900959177,55_and_over,4,2,19,1,2,1,NA,NA,NA,NA,NA,NA,NA
424,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,1,3,4,7,151,1,1,1,3,14
344,2,ZA,South Africa,1.8524164151941305,35_54,3,2,20,5,3,5,2,128,1,2,5,1,15
294,3,ZA,South Africa,0.5502955376590807,18_34,2,1,2,2,4,5,5,144,1,2,3,1,13
310,3,ZA,South Africa,0.8918910407430327,18_34,2,2,1,1,4,4,6,146,1,3,NA,NA,NA
251,2,ZA,South Africa,1.8524164151941305,35_54,3,2,2,1,3,6,3,131,1,1,1,2,13
75,3,ZA,South Africa,1.1429383642182567,35_54,3,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,3,ZA,South Africa,0.5502955376590807,18_34,2,1,2,1,4,5,3,134,1,1,1,2,13
93,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,1,4,1,1,121,1,1,NA,NA,NA
129,2,ZA,South Africa,0.8918910407430327,18_34,2,2,1,3,3,2,7,151,1,2,NA,NA,NA
733,3,ZA,South Africa,1.8524164151941305,35_54,3,2,20,6,5,6,8,156,1,1,1,4,13
575,2,ZA,South Africa,0.8918910407430327,18_34,2,2,20,6,3,2,1,121,1,2,4,4,15
NA,3,ZA,South Africa,0.5502955376590807,18_34,2,1,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,ZA,South Africa,1.8524164151941305,35_54,3,2,2,1,5,6,5,144,1,1,1,2,15
61,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,6,3,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,ZA,South Africa,1.1429383642182567,35_54,3,1,1,3,1,3,2,128,1,3,6,1,16
143,2,ZA,South Africa,0.8918910407430327,18_34,2,2,20,6,3,6,4,136,1,NA,NA,NA,NA
167,2,ZA,South Africa,0.8918910407430327,18_34,2,2,19,5,3,6,5,141,1,NA,NA,NA,NA
NA,3,ZA,South Africa,0.5502955376590807,18_34,2,1,19,2,3,NA,NA,NA,NA,NA,NA,NA,NA
524,2,ZA,South Africa,0.8918910407430327,18_34,2,2,1,1,5,5,3,131,1,1,6,3,13
374,2,ZA,South Africa,1.1429383642182567,35_54,3,1,2,4,4,3,7,152,1,3,6,4,16
NA,2,ZA,South Africa,1.8524164151941305,35_54,3,2,20,5,5,6,8,156,1,1,2,3,13
579,3,ZA,South Africa,0.5502955376590807,18_34,2,1,20,5,4,4,6,146,1,1,NA,NA,NA
78,3,ZA,South Africa,0.8918910407430327,18_34,2,2,20,1,3,6,4,137,1,1,NA,NA,NA
224,3,ZA,South Africa,0.5502955376590807,18_34,2,1,2,1,5,5,3,131,1,NA,NA,NA,NA
207,2,ZA,South Africa,0.5502955376590807,18_34,2,1,19,2,2,2,4,136,1,2,6,4,13
1973,3,ZA,South Africa,0.8918910407430327,18_34,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,1,5,6,8,NA,NA,NA,NA,NA,NA
1967,3,ZA,South Africa,1.8524164151941305,35_54,3,2,1,1,5,6,7,151,1,1,2,1,13
95,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,3,4,3,3,133,1,3,6,2,16
213,3,ZA,South Africa,0.8918910407430327,18_34,2,2,20,2,3,2,3,131,1,1,2,2,15
NA,3,ZA,South Africa,1.1429383642182567,35_54,3,1,2,6,3,NA,NA,NA,NA,NA,NA,NA,NA
63,3,ZA,South Africa,1.1429383642182567,35_54,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,6,5,NA,NA,NA,NA,NA,NA,NA,NA
92,3,ZA,South Africa,0.8918910407430327,18_34,2,2,1,2,5,3,2,NA,NA,NA,NA,NA,NA
3474,2,ZA,South Africa,0.5502955376590807,18_34,2,1,20,2,4,6,5,141,1,1,1,1,13
NA,3,ZA,South Africa,0.5502955376590807,18_34,2,1,20,1,5,NA,NA,NA,NA,NA,NA,NA,NA
173,3,ZA,South Africa,2.4938941533327514,55_and_over,4,1,1,1,3,6,5,145,1,1,1,2,14
169,2,ZA,South Africa,1.1429383642182567,35_54,3,1,2,1,4,6,8,156,1,1,1,4,13
50,3,ZA,South Africa,0.8918910407430327,18_34,2,2,20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,ZA,South Africa,0.8918910407430327,18_34,2,2,2,1,5,6,8,156,1,1,1,4,13
259,3,ZA,South Africa,0.5502955376590807,18_34,2,1,2,2,3,6,5,142,1,2,1,3,14
NA,2,ZA,South Africa,1.1429383642182567,35_54,3,1,1,1,3,6,8,NA,NA,NA,NA,NA,NA
253,2,ZA,South Africa,1.1429383642182567,35_54,3,1,1,4,3,3,4,136,1,NA,NA,NA,NA
160,2,ZA,South Africa,0.8918910407430327,18_34,2,2,20,5,5,5,4,NA,NA,NA,NA,NA,NA
1422,3,ZA,South Africa,0.5502955376590807,18_34,2,1,20,3,3,6,NA,NA,NA,NA,NA,NA,NA
1446,2,ZA,South Africa,0.8918910407430327,18_34,2,2,1,4,4,6,6,146,1,3,2,3,13
442,2,ZA,South Africa,0.8918910407430327,18_34,2,2,2,3,3,3,6,148,1,2,1,4,14
111,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,2,ZA,South Africa,0.8918910407430327,18_34,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,3,ZA,South Africa,1.1429383642182567,35_54,3,1,1,2,4,6,5,141,1,1,6,3,14
647,3,ZA,South Africa,1.1429383642182567,35_54,3,1,2,3,3,3,4,139,1,3,4,4,14
132,2,ZA,South Africa,0.8918910407430327,18_34,2,2,2,1,2,5,2,130,1,2,NA,NA,NA
38,2,ZA,South Africa,0.8918910407430327,18_34,2,2,1,2,3,2,1,NA,NA,NA,NA,NA,NA
716,2,ZA,South Africa,1.1429383642182567,35_54,3,1,1,6,1,6,4,136,1,1,1,3,13
310,3,ZA,South Africa,0.5502955376590807,18_34,2,1,2,1,4,6,5,141,1,1,2,2,13
87,2,ZA,South Africa,0.5502955376590807,18_34,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,2,ZA,South Africa,1.1429383642182567,35_54,3,1,20,3,3,6,2,126,1,1,2,4,15
72,2,ZA,South Africa,2.4938941533327514,55_and_over,4,1,20,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,2,ZA,South Africa,0.5502955376590807,18_34,2,1,19,4,3,5,4,139,1,2,1,2,14
112,3,ZA,South Africa,1.1429383642182567,35_54,3,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA
520,3,ZA,South Africa,0.5502955376590807,18_34,2,1,2,1,5,5,7,151,1,1,2,4,15
396,3,ZA,South Africa,0.5502955376590807,18_34,2,1,20,1,3,6,2,126,1,2,3,NA,NA
NA,3,ZA,South Africa,4.041976900959177,55_and_over,4,2,19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,1,5,6,8,156,1,1,1,4,13
NA,3,ZA,South Africa,0.5502955376590807,18_34,2,1,2,4,3,6,5,141,1,2,NA,NA,NA
803,3,ZA,South Africa,0.5502955376590807,18_34,2,1,20,3,4,6,7,151,1,1,3,NA,NA
NA,3,ZA,South Africa,2.4938941533327514,55_and_over,4,1,2,3,3,6,2,128,1,3,3,1,15
1108,3,ZA,South Africa,1.8524164151941305,35_54,3,2,1,2,4,6,4,136,1,1,2,4,13
81,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,1,4,6,5,NA,NA,NA,NA,NA,NA
80,3,ZA,South Africa,1.8524164151941305,35_54,3,2,20,6,3,NA,NA,NA,NA,NA,NA,NA,NA
64,2,ZA,South Africa,1.1429383642182567,35_54,3,1,2,6,1,1,5,145,1,NA,NA,NA,NA
306,3,ZA,South Africa,2.4938941533327514,55_and_over,4,1,20,3,5,NA,NA,NA,NA,NA,NA,NA,NA
248,2,ZA,South Africa,1.1429383642182567,35_54,3,1,20,3,5,6,8,156,1,1,3,3,12
345,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,6,4,6,7,151,1,1,1,3,13
NA,3,ZA,South Africa,0.5502955376590807,18_34,2,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA
95,3,ZA,South Africa,0.5502955376590807,18_34,2,1,20,1,4,2,2,NA,NA,NA,NA,NA,NA
79,3,ZA,South Africa,0.5502955376590807,18_34,2,1,19,1,3,1,2,126,1,1,NA,NA,NA
296,3,ZA,South Africa,1.8524164151941305,35_54,3,2,19,1,4,6,2,128,1,3,6,2,13
80,2,ZA,South Africa,0.8918910407430327,18_34,2,2,2,2,3,2,4,136,1,2,NA,NA,NA
75,2,ZA,South Africa,1.8524164151941305,35_54,3,2,20,3,3,6,1,123,1,4,6,2,16
1391,2,ZA,South Africa,0.8918910407430327,18_34,2,2,1,2,3,6,5,142,1,1,2,1,15
NA,3,ZA,South Africa,0.8918910407430327,18_34,2,2,1,5,3,5,8,157,1,1,1,2,14
35,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,3,ZA,South Africa,1.8524164151941305,35_54,3,2,2,2,4,6,5,143,1,1,1,2,14
47,2,ZA,South Africa,1.1429383642182567,35_54,3,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,ZA,South Africa,0.5502955376590807,18_34,2,1,2,1,3,5,5,142,1,1,1,1,13
1533,2,ZA,South Africa,0.5502955376590807,18_34,2,1,2,5,4,1,6,146,1,2,3,3,14
82,3,ZA,South Africa,0.5502955376590807,18_34,2,1,2,2,4,1,4,NA,NA,NA,NA,NA,NA
2181,3,ZA,South Africa,0.8918910407430327,18_34,2,2,20,3,3,3,5,142,1,1,NA,NA,NA
117,2,ZA,South Africa,1.1429383642182567,35_54,3,1,1,6,4,6,1,124,1,5,NA,NA,NA
636,2,ZA,South Africa,0.8918910407430327,18_34,2,2,20,6,3,6,5,141,1,1,1,2,13
261,2,ZA,South Africa,1.8524164151941305,35_54,3,2,2,2,5,6,5,NA,NA,NA,NA,NA,NA
340,2,ZA,South Africa,1.8524164151941305,35_54,3,2,19,1,4,6,5,141,1,1,3,3,13
NA,2,ZA,South Africa,1.1429383642182567,35_54,3,1,1,5,3,5,4,NA,NA,NA,NA,NA,NA
202,3,ZA,South Africa,4.041976900959177,55_and_over,4,2,2,3,3,3,4,140,1,NA,NA,NA,NA
96,3,ZA,South Africa,0.5502955376590807,18_34,2,1,2,2,3,2,4,NA,NA,NA,NA,NA,NA
349,2,ZA,South Africa,1.8524164151941305,35_54,3,2,1,1,5,5,8,156,1,2,3,1,15
328,3,ZA,South Africa,0.5502955376590807,18_34,2,1,19,2,3,5,1,124,1,2,3,1,14
937,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,2,4,6,4,136,1,1,1,4,13
510,3,ZA,South Africa,0.8918910407430327,18_34,2,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA
116,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA
156,2,ZA,South Africa,1.1429383642182567,35_54,3,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA
460,3,ZA,South Africa,0.8918910407430327,18_34,2,2,20,4,3,5,8,156,1,1,6,1,15
113,3,ZA,South Africa,0.5502955376590807,18_34,2,1,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,3,ZA,South Africa,1.8524164151941305,35_54,3,2,20,4,3,3,3,132,1,2,6,NA,NA
205,2,ZA,South Africa,0.5502955376590807,18_34,2,1,2,6,5,6,5,143,1,2,6,NA,NA
1932,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,1,3,2,3,132,1,2,2,4,13
75,2,ZA,South Africa,1.1429383642182567,35_54,3,1,19,5,3,5,5,141,1,4,6,NA,NA
116,2,ZA,South Africa,0.5502955376590807,18_34,2,1,20,3,4,NA,NA,NA,NA,NA,NA,NA,NA
201,2,ZA,South Africa,0.8918910407430327,18_34,2,2,19,6,1,6,2,128,1,1,1,NA,NA
363,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,4,5,6,5,142,1,2,2,2,14
55,2,ZA,South Africa,1.8524164151941305,35_54,3,2,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,ZA,South Africa,0.5502955376590807,18_34,2,1,2,4,4,2,8,156,1,1,1,4,13
1444,2,ZA,South Africa,0.8918910407430327,18_34,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,ZA,South Africa,0.5502955376590807,18_34,2,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,3,ZA,South Africa,0.5502955376590807,18_34,2,1,2,1,4,6,2,126,1,1,1,2,15
NA,3,ZA,South Africa,1.1429383642182567,35_54,3,1,1,1,4,6,3,131,1,1,1,3,12
39,3,ZA,South Africa,1.1429383642182567,35_54,3,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA
154,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA
73,3,ZA,South Africa,1.8524164151941305,35_54,3,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA
101,2,ZA,South Africa,1.8524164151941305,35_54,3,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA
2251,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,6,3,NA,NA,NA,NA,NA,NA,NA,NA
237,2,ZA,South Africa,0.8918910407430327,18_34,2,2,2,4,4,5,8,156,1,4,3,3,15
85,2,ZA,South Africa,2.4938941533327514,55_and_over,4,1,2,1,4,1,5,NA,NA,NA,NA,NA,NA
144,2,ZA,South Africa,0.8918910407430327,18_34,2,2,2,1,5,6,7,NA,NA,NA,NA,NA,NA
NA,3,ZA,South Africa,1.1429383642182567,35_54,3,1,2,2,3,3,4,138,1,1,2,2,15
NA,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,6,3,3,5,141,1,2,NA,NA,NA
458,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,1,3,1,4,NA,NA,NA,NA,NA,NA
217,2,ZA,South Africa,0.5502955376590807,18_34,2,1,2,5,3,6,8,156,1,2,4,NA,NA
29,3,ZA,South Africa,1.1429383642182567,35_54,3,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA
698,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,1,4,2,7,153,1,1,3,3,13
302,3,ZA,South Africa,0.8918910407430327,18_34,2,2,2,4,3,6,4,138,1,2,6,3,16
690,3,ZA,South Africa,0.8918910407430327,18_34,2,2,1,6,4,6,3,131,1,2,4,4,14
916,3,ZA,South Africa,0.5502955376590807,18_34,2,1,2,6,3,6,3,131,1,1,2,4,13
577,3,ZA,South Africa,1.1429383642182567,35_54,3,1,19,1,4,5,8,158,1,NA,NA,NA,NA
217,3,ZA,South Africa,1.1429383642182567,35_54,3,1,1,5,3,5,3,131,1,2,6,NA,NA
NA,3,ZA,South Africa,0.8918910407430327,18_34,2,2,1,6,4,6,8,156,1,2,NA,NA,NA
267,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,3,3,6,6,147,1,NA,NA,NA,NA
1324,2,ZA,South Africa,0.5502955376590807,18_34,2,1,20,6,3,NA,NA,NA,NA,NA,NA,NA,NA
112,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA
129,2,ZA,South Africa,1.1429383642182567,35_54,3,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,ZA,South Africa,0.5502955376590807,18_34,2,1,20,2,4,6,3,131,1,3,4,3,12
80,2,ZA,South Africa,0.5502955376590807,18_34,2,1,20,3,3,NA,NA,NA,NA,NA,NA,NA,NA
182,3,ZA,South Africa,0.5502955376590807,18_34,2,1,19,6,4,6,7,NA,NA,NA,NA,NA,NA
237,2,ZA,South Africa,0.8918910407430327,18_34,2,2,2,1,4,1,4,136,1,1,2,NA,NA
33,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,2,ZA,South Africa,0.5502955376590807,18_34,2,1,2,2,4,6,4,138,1,3,1,NA,NA
NA,2,ZA,South Africa,1.8524164151941305,35_54,3,2,20,2,2,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,1,5,1,5,141,1,2,2,4,13
38,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,3,ZA,South Africa,0.5502955376590807,18_34,2,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,2,ZA,South Africa,1.1429383642182567,35_54,3,1,2,1,5,5,6,NA,NA,NA,NA,NA,NA
48,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA
109,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA
45,3,ZA,South Africa,0.8918910407430327,18_34,2,2,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA
205,2,ZA,South Africa,1.1429383642182567,35_54,3,1,20,4,1,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,ZA,South Africa,0.5502955376590807,18_34,2,1,2,3,3,6,3,131,1,NA,NA,NA,NA
167,2,ZA,South Africa,0.8918910407430327,18_34,2,2,1,6,3,6,8,156,1,NA,NA,NA,NA
365,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,5,3,5,6,146,1,1,2,1,15
283,3,ZA,South Africa,1.8524164151941305,35_54,3,2,1,3,3,5,5,142,1,2,1,NA,NA
70,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA
576,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,1,3,6,4,136,1,3,1,3,14
92,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,4,3,4,1,121,1,2,1,1,15
2780,3,ZA,South Africa,0.8918910407430327,18_34,2,2,19,2,1,2,1,121,1,NA,NA,NA,NA
NA,3,ZA,South Africa,2.4938941533327514,55_and_over,4,1,2,1,2,2,2,130,1,1,3,2,16
33,2,ZA,South Africa,0.8918910407430327,18_34,2,2,2,3,4,4,4,138,1,3,6,4,16
1248,2,ZA,South Africa,1.1429383642182567,35_54,3,1,2,1,5,1,5,141,1,1,1,1,14
38,3,ZA,South Africa,0.8918910407430327,18_34,2,2,20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,2,ZA,South Africa,0.8918910407430327,18_34,2,2,2,5,3,2,8,158,1,2,NA,NA,NA
63,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA
63,3,ZA,South Africa,2.4938941533327514,55_and_over,4,1,2,6,3,5,5,NA,NA,NA,NA,NA,NA
165,3,ZA,South Africa,0.5502955376590807,18_34,2,1,2,6,4,6,3,NA,NA,NA,NA,NA,NA
170,2,ZA,South Africa,1.1429383642182567,35_54,3,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,ZA,South Africa,0.8918910407430327,18_34,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,1,4,6,6,146,1,1,1,3,14
318,3,ZA,South Africa,0.5502955376590807,18_34,2,1,2,1,4,6,3,134,1,1,1,3,16
94,3,ZA,South Africa,0.5502955376590807,18_34,2,1,19,5,2,6,8,156,1,1,NA,NA,NA
1501,3,ZA,South Africa,1.8524164151941305,35_54,3,2,20,2,3,5,6,NA,NA,NA,NA,NA,NA
80,3,ZA,South Africa,0.5502955376590807,18_34,2,1,20,1,1,5,5,NA,NA,NA,NA,NA,NA
54,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA
238,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,2,3,6,4,138,1,3,3,NA,NA
914,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,2,3,6,6,146,1,1,5,4,13
NA,3,ZA,South Africa,1.1429383642182567,35_54,3,1,2,2,3,5,5,144,1,1,2,2,15
39,2,ZA,South Africa,1.1429383642182567,35_54,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,ZA,South Africa,0.8918910407430327,18_34,2,2,1,6,3,3,4,136,1,1,2,4,13
76,3,ZA,South Africa,2.4938941533327514,55_and_over,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,2,ZA,South Africa,0.8918910407430327,18_34,2,2,20,1,3,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA
127,3,ZA,South Africa,1.1429383642182567,35_54,3,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA
114,3,ZA,South Africa,4.041976900959177,55_and_over,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,2,ZA,South Africa,0.5502955376590807,18_34,2,1,20,2,3,NA,NA,NA,NA,NA,NA,NA,NA
670,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,3,4,5,5,141,1,1,4,3,15
51,3,ZA,South Africa,0.8918910407430327,18_34,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,3,ZA,South Africa,0.8918910407430327,18_34,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA
363,2,ZA,South Africa,1.1429383642182567,35_54,3,1,19,5,3,2,6,146,1,2,2,4,13
819,3,ZA,South Africa,0.5502955376590807,18_34,2,1,20,4,3,4,8,156,1,2,4,4,13
271,3,ZA,South Africa,0.8918910407430327,18_34,2,2,2,1,3,4,1,124,1,2,1,2,16
301,3,ZA,South Africa,4.041976900959177,55_and_over,4,2,1,2,3,2,8,156,1,1,1,3,15
135,3,ZA,South Africa,0.5502955376590807,18_34,2,1,2,3,3,6,2,129,1,1,1,2,15
81,2,ZA,South Africa,0.8918910407430327,18_34,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA
227,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,2,1,1,3,132,1,4,2,2,13
76,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,2,ZA,South Africa,0.8918910407430327,18_34,2,2,1,6,3,5,6,146,1,2,3,4,13
NA,3,ZA,South Africa,0.5502955376590807,18_34,2,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA
1668,2,ZA,South Africa,0.5502955376590807,18_34,2,1,20,1,5,5,5,141,1,NA,NA,NA,NA
313,3,ZA,South Africa,0.8918910407430327,18_34,2,2,20,6,1,3,8,NA,NA,NA,NA,NA,NA
NA,2,ZA,South Africa,0.5502955376590807,18_34,2,1,2,1,5,6,6,146,1,2,1,2,15
87,3,ZA,South Africa,0.8918910407430327,18_34,2,2,2,1,3,1,3,NA,NA,NA,NA,NA,NA
386,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,6,5,4,6,146,1,4,4,4,13
125,2,ZA,South Africa,0.8918910407430327,18_34,2,2,20,2,3,2,2,130,1,2,NA,NA,NA
50,2,ZA,South Africa,1.1429383642182567,35_54,3,1,2,4,2,3,4,138,1,4,3,2,12
NA,2,ZA,South Africa,0.8918910407430327,18_34,2,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA
162,3,ZA,South Africa,0.8918910407430327,18_34,2,2,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA
213,3,ZA,South Africa,1.1429383642182567,35_54,3,1,2,4,3,3,6,148,1,1,1,1,13
84,3,ZA,South Africa,0.5502955376590807,18_34,2,1,1,6,3,6,2,NA,NA,NA,NA,NA,NA
636,2,ZA,South Africa,1.1429383642182567,35_54,3,1,1,5,3,6,6,149,1,2,2,1,14
481,2,ZA,South Africa,0.5502955376590807,18_34,2,1,1,6,3,6,4,138,1,1,2,4,14
229,3,ZA,South Africa,0.8918910407430327,18_34,2,2,20,2,3,5,6,NA,NA,NA,NA,NA,NA
410,3,ZA,South Africa,2.4938941533327514,55_and_over,4,1,2,1,3,3,4,138,1,2,2,1,14
